"","ES_ID","X","StudyID","y_CER","include_meta","He07_scale_re","He09_AQreceived","He11_funding","He12_COI","He05_Country_re","He05_Country_nonus","He16_published","He_asgn_type","Sa07_males","Sa21_scl_set","Sa22_scl_type","Sa08_SES_re","Sa_perc_nonwt","Sa_age_re","Sa24_be_dif_re","Cn02_condit","Cn03_name","Cn03_name_re","Cn05_lng_wks","Cn06_fidel","Cn08_univ_tert","Cn09_focus","Cn04_who_impl_re","Cn_devl_impl","Cn_Curr_group","Cn_Target_group","Cn_SclPlcy_group","Cn_PsyEd_group","Cn_SklRle_group","Cn_Train_group","Cn_Inter_group","Cn12_co_type","Cn13_co_same_scl","Cn14_co_contam","Co02_macro.1","Co03b_micro.1","Co03a_prp_vic.1","Co05_who.1","Co06_direction.1","Co07_nu_itms.1","Co10_coeff_val.1","Co12_att_beh.1","Co13_timeframe.1","z_pofo_weeks","z_post_or_follow","z_pre_int_eSS","z_pre_co_eSS","z_pofo_int_eSS","z_pofo_co_eSS","z_pofo_co_SS","z_pofo_int_SS","vi","yi_flp","yi_type","He17_attrition","He18_ba_eqv","He19_confound","He20_reliability","He21_any_other_issues","He22_WWC_rating"
"37",326245,272,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"1-item",0.752,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1651.8,2518.6,475,502,502,475,0.0228301061811788,0.0551611927681665,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"38",326246,276,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"1-item",0.712,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1178,2570.2,473,502,502,473,0.0159986578456564,-0.852363045100343,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"39",326247,377,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","C01  Relational aggression","01 Perpetration","01  Self-report",NA,"1-item",0.502,"01 Attitude","06 - Lifetime (""ever"")",0,"01  Posttest",1716,2574,473,502,502,473,0.0104921039461748,0.096884955995984,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"40",326248,33,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"1-item",0.6,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1595.2,2570.2,475,506,506,475,0.0257973538810998,-0.0208442782957952,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"41",326249,34,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"1-item",0.76,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1298.8,2925.8,475,506,506,475,0.119597938077557,0.325893378208266,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"42",326250,26,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"1-item",0.7,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1708.6,2570.2,475,506,506,475,0.478886632343775,-0.843833048573625,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"43",326251,36,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"1-item",0.666,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1529.4,2870.4,475,506,506,475,0.0455025685669297,-0.232637865828702,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"44",326252,310,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.6,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1643.2,2514.8,468,502,502,468,0.00800452360371917,0.143663225817798,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"45",326253,334,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"1-item",0.61,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1651.4,2514.8,468,502,502,468,0.00607575251996565,0.0946011150399243,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"46",326254,383,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","C01  Relational aggression","02 Victimization","01  Self-report",NA,"1-item",0.602,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1447,2929.6,470,502,502,470,0.00609724681853236,0.0951590710566578,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"47",326255,134,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.62,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1642,2222.2,475,506,506,475,0.0472383456238455,0.642742788873667,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"48",326256,122,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.712,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1586.6,2570.2,475,506,506,475,0.0508958420895065,-0.0615360326230304,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"49",326257,103,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.724,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1281.2,2514.8,475,506,506,475,0.0243997238173827,-0.0590277473739891,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"50",326258,106,5099,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_ind",0.513,"01  Rural","01  Public",2,0.166,12,"did-not-test","01  Intervention","Student-Centered Bullying Interventions","Generic Program",32,"no-meas","01  Universal","no-cyber-target","PI","PI-dev-imp",0,0,1,1,1,1,0,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.534,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1472.8,2514.8,475,506,506,475,0.0121811469731192,0.262058751319557,"or2g_nopre","qed","does-not-control","no-confound","relib-met","no","DNMS"
"51",326260,184,1234,"02  Intervention versus Comparison","Do not include - bystander only","non-local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.6385,"04  Mixture","01  Public",3,0.01,15.35,"did-not-test","01  Intervention","2-Minute Affective Empathy Video","Generic Program",0.14,"no-meas","01  Universal","target-cyber","computer","Oth-combo",0,0,0,0,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"1-item",0.7,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",1464.6,2929.6,148,148,148,148,0.0256,-0.653824037195109,"aor",NA,NA,NA,NA,NA,NA
"52",326261,224,1160,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_cls",0.47,"02  Urban","01  Public",1,0.2,13.3,"test-no-diff","01  Intervention","Media Heroes - Long","Named Program",10,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,0,"01  Business as usual or no intervention","01 Yes","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"10-plus",0.93,"02 Behavior","06 - Lifetime (""ever"")",26,"01  Posttest",1642.4,2518.6,78,119,295,194,0.0213862539535131,-0.25293800950869,"mn_nopre","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"53",326262,424,1160,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_cls",0.47,"02  Urban","01  Public",1,0.2,13.3,"test-no-diff","01  Intervention","Media Heroes - Long","Named Program",10,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,0,"01  Business as usual or no intervention","01 Yes","02 No","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.89,"01 Attitude","06 - Lifetime (""ever"")",26,"01  Posttest",1649,2870.4,94,142,295,194,0.0177967408817812,-0.234182489704498,"mn_nopre","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"54",326263,13,1160,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_cls",0.47,"02  Urban","01  Public",1,0.2,13.3,"test-no-diff","01  Intervention","Media Heroes - Short","Named Program",0.14,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,0,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.92,"02 Behavior","03 - 60 days or 2 months",35,"01  Posttest",1175.6,2518.6,63,178,295,104,0.0215149279639186,-0.107407910676022,"mn_nopre","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"55",326264,215,1160,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_cls",0.47,"02  Urban","01  Public",1,0.2,13.3,"test-no-diff","01  Intervention","Media Heroes - Short","Named Program",0.14,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,0,"01  Business as usual or no intervention","01 Yes","02 No","B00  Aggression/Bullying","B01  Aggression","01 Perpetration","01  Self-report",NA,"10-plus",0.93,"02 Behavior","06 - Lifetime (""ever"")",35,"01  Posttest",1290.2,2222.2,42,119,295,104,0.0325703616568981,-0.339274864841671,"mn_nopre","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"56",326265,425,1160,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_cls",0.47,"02  Urban","01  Public",1,0.2,13.3,"test-no-diff","01  Intervention","Media Heroes - Short","Named Program",0.14,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,0,"01  Business as usual or no intervention","01 Yes","02 No","H00  Internalizing","H05  Other positive internalizing ","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.89,"01 Attitude","06 - Lifetime (""ever"")",35,"01  Posttest",1300,2218.4,50,142,295,104,0.0271973175749479,-0.244017615485674,"mn_nopre","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"57",326290,179,6134,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Other","Non-US","Yes","ran_scl",0.384,"02  Urban","01  Public",5,0.064,13.49,"test-no-diff","01  Intervention","Friendly ATTAC","Named Program",1,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",0,0,0,0,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"1-item",0.736,"01 Attitude","04 - 6 months",0,"01  Posttest",129,109,125,102,102,125,0.0145756247921592,-0.123737475809877,"dnd_mn","la-rct","la-rct","confound","relib-not-met","no","DNMS"
"58",326291,177,6134,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Other","Non-US","Yes","ran_scl",0.384,"02  Urban","01  Public",5,0.064,13.49,"test-no-diff","01  Intervention","Friendly ATTAC","Named Program",1,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",0,0,0,0,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"1-item",0.722,"01 Attitude","04 - 6 months",0,"01  Posttest",129,109,125,102,102,125,0.014553127806433,0.0130957290431989,"dnd_mn","la-rct","la-rct","confound","relib-not-met","no","DNMS"
"59",326292,182,6134,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Other","Non-US","Yes","ran_scl",0.384,"02  Urban","01  Public",5,0.064,13.49,"test-no-diff","01  Intervention","Friendly ATTAC","Named Program",1,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",0,0,0,0,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"2-10",0.698,"-99 Not applicable","04 - 6 months",0,"01  Posttest",129,109,125,102,102,125,0.0145776620620702,-0.172666240599031,"dnd_mn","la-rct","la-rct","confound","relib-not-met","no","DNMS"
"60",326294,188,6134,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Other","Non-US","Yes","ran_scl",0.384,"02  Urban","01  Public",5,0.064,13.49,"test-no-diff","01  Intervention","Friendly ATTAC","Named Program",1,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",0,0,0,0,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"2-10",0.626,"02 Behavior","04 - 6 months",0,"01  Posttest",129,109,125,102,102,125,0.0161965864434267,0.312793861092417,"dnd_mn","la-rct","la-rct","confound","relib-not-met","no","DNMS"
"61",326295,199,6134,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Other","Non-US","Yes","ran_scl",0.384,"02  Urban","01  Public",5,0.064,13.49,"test-no-diff","01  Intervention","Friendly ATTAC","Named Program",1,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",0,0,0,0,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"2-10",0.568,"-99 Not applicable","04 - 6 months",0,"01  Posttest",129,109,125,102,102,125,0.0145395177024496,0.0913353092212605,"dnd_mn","la-rct","la-rct","confound","relib-not-met","no","DNMS"
"62",326296,202,6134,"02  Intervention versus Comparison","Include in meta","local","no-aq","01 Yes","No","Other","Non-US","Yes","ran_scl",0.384,"02  Urban","01  Public",5,0.064,13.49,"test-no-diff","01  Intervention","Friendly ATTAC","Named Program",1,"no-meas","01  Universal","target-cyber","PI","PI-dev-imp",0,0,0,0,1,0,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"2-10",0.654,"02 Behavior","04 - 6 months",0,"01  Posttest",129,109,125,102,102,125,0.0146562945576857,0.0930683363927925,"dnd_mn","la-rct","la-rct","confound","relib-not-met","no","DNMS"
